season,date,home_team,away_team,temperature,divisional,week,game_time,over_under,day,ou_result,win_percentage_home,win_percentage_away,spread_home,spread_away,result_home,result_away,vs_line_home,vs_line_away,after_bye_home,after_bye_away,actual_result_home,actual_result_away
2022,2022-11-13,PIT,NOR,37,0,10,early,40,Sun,under,0.529,0.412,1,-1,W 20-10,L 10-20,covered,did not cover,1,0,-10,10
2022,2022-10-16,PIT,TAM,62,0,6,early,46,Sun,under,0.529,0.471,9.5,-9.5,W 20-18,L 18-20,covered,did not cover,0,0,-2,2
2022,2022-10-02,PIT,NYJ,57,0,4,early,41.5,Sun,over,0.529,0.412,-3.5,3.5,L 20-24,W 24-20,did not cover,covered,0,0,4,-4
2022,2022-09-18,PIT,NWE,81,0,2,early,40.5,Sun,under,0.529,0.471,2.5,-2.5,L 14-17,W 17-14,did not cover,covered,0,0,3,-3
2022,2022-12-24,PIT,LVR,9,0,16,night,38,Sat,under,0.529,0.353,-2,2,W 13-10,L 10-13,covered,did not cover,0,0,-3,3
2022,2022-11-28,IND,PIT,44,0,12,night,39.5,Mon,over,0.265,0.529,-2.5,2.5,L 17-24,W 24-17,did not cover,covered,0,0,7,-7
2022,2022-09-22,CLE,PIT,60,1,3,night,38.5,Thu,over,0.412,0.529,-4.5,4.5,W 29-17,L 17-29,covered,did not cover,0,0,-12,12
2022,2022-11-13,TAM,SEA,54,0,10,early,45,Sun,under,0.471,0.529,-2.5,2.5,W 21-16,L 16-21,covered,did not cover,0,0,-5,5
2022,2022-10-09,NOR,SEA,71,0,5,early,45,Sun,over,0.412,0.529,-5,5,W 39-32,L 32-39,covered,did not cover,0,0,-7,7
2022,2023-01-08,SEA,LAR,45,1,18,afternoon,41.5,Sun,under,0.529,0.294,-6,6,W 19-16 (OT),L 16-19 (OT),did not cover,covered,0,0,-3,3
2022,2023-01-01,SEA,NYJ,45,0,17,afternoon,42.5,Sun,under,0.529,0.412,1.5,-1.5,W 23-6,L 6-23,covered,did not cover,0,0,-17,17
2022,2022-12-11,SEA,CAR,45,0,14,afternoon,44.5,Sun,over,0.529,0.412,-4,4,L 24-30,W 30-24,did not cover,covered,0,1,6,-6
2022,2022-12-04,LAR,SEA,47,1,13,afternoon,41,Sun,over,0.294,0.529,7,-7,L 23-27,W 27-23,covered,did not cover,0,0,4,-4
2022,2022-11-27,SEA,LVR,44,0,12,afternoon,47.5,Sun,over,0.529,0.353,-4,4,L 34-40 (OT),W 40-34 (OT),did not cover,covered,1,0,6,-6
2022,2022-11-06,ARI,SEA,72,1,9,afternoon,49,Sun,over,0.235,0.529,-2,2,L 21-31,W 31-21,did not cover,covered,0,0,10,-10
2022,2022-10-16,SEA,ARI,72,1,6,afternoon,50.5,Sun,under,0.529,0.235,2.5,-2.5,W 19-9,L 9-19,covered,did not cover,0,0,-10,10
2022,2022-09-25,SEA,ATL,67,0,3,afternoon,42,Sun,over,0.529,0.412,-1,1,L 23-27,W 27-23,did not cover,covered,0,0,4,-4
2022,2022-09-12,SEA,DEN,74,0,1,night,44.5,Mon,under,0.529,0.294,6.5,-6.5,W 17-16,L 16-17,covered,did not cover,0,0,-1,1
2021,2022-01-09,JAX,IND,76,1,18,early,43.5,Sun,under,0.176,0.529,15,-15,W 26-11,L 11-26,covered,did not cover,0,0,-15,15
2021,2021-12-05,HOU,IND,79,1,13,early,44.5,Sun,under,0.235,0.529,10,-10,L 0-31,W 31-0,did not cover,covered,0,0,31,-31
2021,2021-11-14,IND,JAX,36,1,10,early,47.5,Sun,under,0.529,0.176,-10,10,W 23-17,L 17-23,did not cover,covered,0,0,-6,6
2021,2021-10-17,IND,HOU,58,1,6,early,43.5,Sun,under,0.529,0.235,-10,10,W 31-3,L 3-31,covered,did not cover,0,0,-28,28
2021,2021-10-03,MIA,IND,85,0,4,early,42.5,Sun,over,0.529,0.529,-2.5,2.5,L 17-27,W 27-17,did not cover,covered,0,0,10,-10
2021,2021-09-12,IND,SEA,81,0,1,early,49,Sun,under,0.529,0.412,3,-3,L 16-28,W 28-16,did not cover,covered,0,0,12,-12
2021,2021-11-04,IND,NYJ,33,0,9,night,46,Thu,over,0.529,0.235,-10.5,10.5,W 45-30,L 30-45,covered,did not cover,0,0,-15,15
2021,2021-10-11,BAL,IND,69,0,5,night,46,Mon,over,0.471,0.529,-7,7,W 31-25 (OT),L 25-31 (OT),did not cover,covered,0,0,-6,6
2021,2021-12-19,MIA,NYJ,82,1,15,early,42,Sun,over,0.529,0.235,-10,10,W 31-24,L 24-31,did not cover,covered,1,0,-7,7
2021,2021-12-05,MIA,NYG,80,0,13,early,39.5,Sun,under,0.529,0.235,-6.5,6.5,W 20-9,L 9-20,covered,did not cover,0,0,-11,11
2021,2021-11-28,MIA,CAR,74,0,12,early,42,Sun,over,0.529,0.294,2.5,-2.5,W 33-10,L 10-33,covered,did not cover,0,0,-23,23
2021,2021-11-21,NYJ,MIA,52,1,11,early,44.5,Sun,under,0.235,0.529,3.5,-3.5,L 17-24,W 24-17,did not cover,covered,0,0,7,-7
2021,2021-11-07,MIA,HOU,72,0,9,early,46.5,Sun,under,0.529,0.235,-5.5,5.5,W 17-9,L 9-17,covered,did not cover,0,0,-8,8
2021,2021-10-24,MIA,ATL,85,0,7,early,47.5,Sun,over,0.529,0.412,2,-2,L 28-30,W 30-28,push,push,0,1,2,-2
2021,2021-10-17,JAX,MIA,63,0,6,early,47,Sun,under,0.176,0.529,3,-3,W 23-20,L 20-23,covered,did not cover,0,0,-3,3
2021,2021-12-27,NOR,MIA,72,0,16,night,37.5,Mon,under,0.529,0.529,2.5,-2.5,L 3-20,W 20-3,did not cover,covered,0,0,17,-17
2021,2021-11-11,MIA,BAL,77,0,10,night,46.5,Thu,under,0.529,0.471,7.5,-7.5,W 22-10,L 10-22,covered,did not cover,0,0,-12,12
2021,2022-01-02,NOR,CAR,58,1,17,early,37.5,Sun,under,0.529,0.294,-6.5,6.5,W 18-10,L 10-18,covered,did not cover,0,0,-8,8
2021,2021-12-12,NYJ,NOR,46,0,14,early,43,Sun,under,0.235,0.529,5.5,-5.5,L 9-30,W 30-9,did not cover,covered,0,0,21,-21
2021,2021-11-21,PHI,NOR,51,0,11,early,42.5,Sun,over,0.529,0.529,-2.5,2.5,W 40-29,L 29-40,covered,did not cover,0,0,-11,11
2021,2021-11-07,NOR,ATL,62,1,9,early,41.5,Sun,over,0.529,0.412,-6,6,L 25-27,W 27-25,did not cover,covered,0,0,2,-2
2021,2021-10-10,WAS,NOR,70,0,5,early,43.5,Sun,over,0.412,0.529,2.5,-2.5,L 22-33,W 33-22,did not cover,covered,0,0,11,-11
2021,2021-10-03,NOR,NYG,82,0,4,early,41.5,Sun,over,0.529,0.235,-7,7,L 21-27 (OT),W 27-21 (OT),did not cover,covered,0,0,6,-6
2021,2021-09-19,CAR,NOR,83,1,2,early,44.5,Sun,under,0.294,0.529,3,-3,W 26-7,L 7-26,covered,did not cover,0,0,-19,19
2021,2021-10-25,SEA,NOR,54,0,7,night,42.5,Mon,under,0.412,0.529,4.5,-4.5,L 10-13,W 13-10,covered,did not cover,0,1,3,-3
2021,2022-01-02,WAS,PHI,62,1,17,early,44.5,Sun,under,0.412,0.529,4.5,-4.5,L 16-20,W 20-16,covered,did not cover,0,0,4,-4
2021,2021-12-26,PHI,NYG,53,1,16,early,40.5,Sun,over,0.529,0.235,-10,10,W 34-10,L 10-34,covered,did not cover,0,0,-24,24
2021,2021-12-05,NYJ,PHI,45,0,13,early,43.5,Sun,over,0.235,0.529,5,-5,L 18-33,W 33-18,did not cover,covered,0,0,15,-15
2021,2021-11-28,NYG,PHI,39,1,12,early,45.5,Sun,under,0.235,0.529,3.5,-3.5,W 13-7,L 7-13,covered,did not cover,0,0,-6,6
2021,2021-10-31,DET,PHI,56,0,8,early,48,Sun,over,0.206,0.529,3.5,-3.5,L 6-44,W 44-6,did not cover,covered,0,0,38,-38
2021,2021-10-10,CAR,PHI,76,0,5,early,46,Sun,under,0.294,0.529,-3,3,L 18-21,W 21-18,did not cover,covered,0,0,3,-3
2021,2021-09-12,ATL,PHI,79,0,1,early,49,Sun,under,0.412,0.529,-3.5,3.5,L 6-32,W 32-6,did not cover,covered,0,0,26,-26
2021,2021-11-14,DEN,PHI,57,0,10,afternoon,46,Sun,under,0.412,0.529,-2,2,L 13-30,W 30-13,did not cover,covered,0,0,17,-17
2021,2021-11-07,PHI,LAC,54,0,9,afternoon,49,Sun,over,0.529,0.529,1.5,-1.5,L 24-27,W 27-24,did not cover,covered,0,0,3,-3
2021,2021-12-21,PHI,WAS,42,1,15,night,42,Tue,over,0.529,0.412,-6.5,6.5,W 27-17,L 17-27,covered,did not cover,1,0,-10,10
2021,2021-12-26,HOU,LAC,78,0,16,early,45.5,Sun,over,0.235,0.529,11,-11,W 41-29,L 29-41,covered,did not cover,0,0,-12,12
2021,2021-10-17,BAL,LAC,63,0,6,early,51.5,Sun,under,0.471,0.529,-2.5,2.5,W 34-6,L 6-34,covered,did not cover,0,0,-28,28
2021,2021-09-12,WAS,LAC,81,0,1,early,45,Sun,under,0.412,0.529,-1.5,1.5,L 16-20,W 20-16,did not cover,covered,0,0,4,-4
2021,2022-01-02,LAC,DEN,63,1,17,afternoon,45,Sun,over,0.529,0.412,-7.5,7.5,W 34-13,L 13-34,covered,did not cover,0,0,-21,21
2021,2021-12-12,LAC,NYG,63,0,14,afternoon,43,Sun,over,0.529,0.235,-9,9,W 37-21,L 21-37,covered,did not cover,0,0,-16,16
2021,2021-11-28,DEN,LAC,62,1,12,afternoon,47,Sun,under,0.412,0.529,3,-3,W 28-13,L 13-28,covered,did not cover,1,0,-15,15
2021,2021-11-14,LAC,MIN,88,0,10,afternoon,53.5,Sun,under,0.529,0.471,-3,3,L 20-27,W 27-20,did not cover,covered,0,0,7,-7
2021,2021-10-10,LAC,CLE,74,0,5,afternoon,46.5,Sun,over,0.529,0.471,-2.5,2.5,W 47-42,L 42-47,covered,did not cover,0,0,-5,5
2024,2024-11-10,NOR,ATL,78,1,10,early,46.5,Sun,under,0.333,0.5,3.5,-3.5,W 20-17,L 17-20,covered,did not cover,0,0,-3,3
2024,2024-11-03,ATL,DAL,66,0,9,early,52,Sun,under,0.5,0.417,-3,3,W 27-21,L 21-27,covered,did not cover,0,0,-6,6
2024,2024-10-27,TAM,ATL,79,1,8,early,45.5,Sun,over,0.5,0.5,2.5,-2.5,L 26-31,W 31-26,did not cover,covered,0,0,5,-5
2024,2024-09-29,ATL,NOR,75,1,4,early,41,Sun,over,0.5,0.333,-2.5,2.5,W 26-24,L 24-26,did not cover,covered,0,0,-2,2
2024,2024-10-13,CAR,ATL,79,1,6,afternoon,47,Sun,over,0.25,0.5,6.5,-6.5,L 20-38,W 38-20,did not cover,covered,0,0,18,-18
2024,2024-10-03,ATL,TAM,0,1,5,night,44,Thu,over,0.5,0.5,-1.5,1.5,W 36-30 (OT),L 30-36 (OT),covered,did not cover,0,0,-6,6
2024,2024-10-27,MIA,ARI,82,0,8,early,46,Sun,over,0.417,0.5,-4,4,L 27-28,W 28-27,did not cover,covered,0,0,1,-1
2024,2024-11-10,ARI,NYJ,79,0,10,afternoon,46.5,Sun,under,0.5,0.25,1.5,-1.5,W 31-6,L 6-31,covered,did not cover,0,0,-25,25
2024,2024-11-03,ARI,CHI,71,0,9,afternoon,44.5,Sun,under,0.5,0.333,-1.5,1.5,W 29-9,L 9-29,covered,did not cover,0,0,-20,20
2024,2024-10-06,SFO,ARI,89,1,5,afternoon,49,Sun,under,0.417,0.5,-7,7,L 23-24,W 24-23,did not cover,covered,0,0,1,-1
2024,2024-09-15,ARI,LAR,97,1,2,afternoon,47.5,Sun,over,0.5,0.5,0,0,W 41-10,L 10-41,covered,did not cover,0,0,-31,31
2024,2024-11-17,NWE,LAR,59,0,11,early,43.5,Sun,over,0.231,0.5,4.5,-4.5,L 22-28,W 28-22,did not cover,covered,0,0,6,-6
2024,2024-09-29,CHI,LAR,70,0,4,early,40.5,Sun,over,0.333,0.5,-3,3,W 24-18,L 18-24,covered,did not cover,0,0,-6,6
2024,2024-12-01,NOR,LAR,64,0,13,afternoon,49.5,Sun,under,0.333,0.5,2.5,-2.5,L 14-21,W 21-14,did not cover,covered,1,0,7,-7
2024,2024-10-20,LAR,LVR,80,0,7,afternoon,43.5,Sun,under,0.5,0.167,-7,7,W 20-15,L 15-20,did not cover,covered,1,0,-5,5
2024,2024-09-22,LAR,SFO,75,1,3,afternoon,43.5,Sun,over,0.5,0.417,6.5,-6.5,W 27-24,L 24-27,covered,did not cover,0,0,-3,3
2024,2024-11-11,LAR,MIA,60,0,10,night,49,Mon,under,0.5,0.417,-2.5,2.5,L 15-23,W 23-15,did not cover,covered,0,0,8,-8
2024,2024-11-24,NYG,TAM,50,0,12,early,40.5,Sun,under,0.167,0.5,6,-6,L 7-30,W 30-7,did not cover,covered,1,1,23,-23
2024,2024-11-10,TAM,SFO,85,0,10,early,50.5,Sun,under,0.5,0.417,6.5,-6.5,L 20-23,W 23-20,covered,did not cover,0,1,3,-3
2024,2024-10-13,NOR,TAM,76,1,6,early,41.5,Sun,over,0.333,0.5,3.5,-3.5,L 27-51,W 51-27,did not cover,covered,0,0,24,-24
2024,2024-12-01,CAR,TAM,51,1,13,afternoon,46.5,Sun,over,0.25,0.5,6,-6,L 23-26 (OT),W 26-23 (OT),covered,did not cover,0,0,3,-3
2022,2023-01-01,WAS,CLE,59,0,17,early,40.5,Sun,under,0.5,0.412,-2,2,L 10-24,W 24-10,did not cover,covered,0,0,14,-14
2022,2022-11-27,WAS,ATL,46,0,12,early,40.5,Sun,under,0.5,0.412,-4,4,W 19-13,L 13-19,covered,did not cover,0,0,-6,6
2022,2022-11-20,HOU,WAS,51,0,11,early,41,Sun,under,0.206,0.5,3,-3,L 10-23,W 23-10,did not cover,covered,0,0,13,-13
2022,2022-10-23,WAS,GNB,62,0,7,early,41.5,Sun,over,0.5,0.471,4.5,-4.5,W 23-21,L 21-23,covered,did not cover,0,0,-2,2
2022,2022-10-09,WAS,TEN,61,0,5,early,43,Sun,under,0.5,0.412,2,-2,L 17-21,W 21-17,did not cover,covered,0,0,4,-4
2022,2022-10-30,IND,WAS,58,0,8,afternoon,39.5,Sun,under,0.265,0.5,-3,3,L 16-17,W 17-16,did not cover,covered,0,0,1,-1
2022,2022-10-13,CHI,WAS,46,0,6,night,38,Thu,under,0.176,0.5,1,-1,L 7-12,W 12-7,did not cover,covered,0,0,5,-5
2023,2023-10-01,CHI,DEN,80,0,4,early,47,Sun,over,0.412,0.471,3,-3,L 28-31,W 31-28,push,push,0,0,3,-3
2023,2024-01-07,LVR,DEN,50,1,18,afternoon,37,Sun,over,0.471,0.471,-3,3,W 27-14,L 14-27,covered,did not cover,0,0,-13,13
2023,2023-12-31,DEN,LAC,41,1,17,afternoon,36.5,Sun,under,0.471,0.294,-3.5,3.5,W 16-9,L 9-16,covered,did not cover,0,0,-7,7
2023,2023-12-10,LAC,DEN,75,1,14,afternoon,43.5,Sun,under,0.294,0.471,-2.5,2.5,L 7-24,W 24-7,did not cover,covered,0,0,17,-17
2023,2023-10-08,DEN,NYJ,73,0,5,afternoon,42.5,Sun,over,0.471,0.412,-2.5,2.5,L 21-31,W 31-21,did not cover,covered,0,0,10,-10
2023,2023-09-17,DEN,WAS,81,0,2,afternoon,38.5,Sun,over,0.471,0.235,-4,4,L 33-35,W 35-33,did not cover,covered,0,0,2,-2
2023,2023-09-10,DEN,LVR,64,1,1,afternoon,44,Sun,under,0.471,0.471,-3,3,L 16-17,W 17-16,did not cover,covered,0,0,1,-1
2023,2023-12-24,DEN,NWE,28,0,16,night,35,Sun,over,0.471,0.235,-7,7,L 23-26,W 26-23,did not cover,covered,0,0,3,-3
2023,2023-11-19,DEN,MIN,53,0,11,night,41,Sun,push,0.471,0.412,-3,3,W 21-20,L 20-21,did not cover,covered,0,0,-1,1
2023,2023-10-22,CHI,LVR,52,0,7,early,38.5,Sun,over,0.412,0.471,2.5,-2.5,W 30-12,L 12-30,covered,did not cover,0,0,-18,18
2023,2023-12-10,LVR,MIN,54,0,14,afternoon,40,Sun,under,0.471,0.412,3,-3,L 0-3,W 3-0,push,push,1,1,3,-3
2023,2023-11-05,LVR,NYG,73,0,9,afternoon,38.5,Sun,under,0.471,0.353,-1.5,1.5,W 30-6,L 6-30,covered,did not cover,0,0,-24,24
2023,2023-10-15,LVR,NWE,81,0,6,afternoon,42.5,Sun,under,0.471,0.235,-2.5,2.5,W 21-17,L 17-21,covered,did not cover,0,0,-4,4
2023,2023-10-01,LAC,LVR,67,1,4,afternoon,48.5,Sun,under,0.294,0.471,-5.5,5.5,W 24-17,L 17-24,covered,did not cover,0,0,-7,7
2023,2023-12-14,LVR,LAC,58,1,15,night,34,Thu,over,0.471,0.294,-3,3,W 63-21,L 21-63,covered,did not cover,0,0,-42,42
2023,2023-11-12,LVR,NYJ,71,0,10,night,35.5,Sun,under,0.471,0.412,1.5,-1.5,W 16-12,L 12-16,covered,did not cover,0,0,-4,4
2022,2022-12-04,CHI,GNB,38,1,13,early,45,Sun,over,0.176,0.471,4.5,-4.5,L 19-28,W 28-19,did not cover,covered,0,0,9,-9
2022,2022-10-16,GNB,NYJ,49,0,6,early,45,Sun,under,0.471,0.412,-7.5,7.5,L 10-27,W 27-10,did not cover,covered,0,0,17,-17
2022,2022-10-02,GNB,NWE,66,0,4,afternoon,40,Sun,over,0.471,0.471,-9.5,9.5,W 27-24 (OT),L 24-27 (OT),did not cover,covered,0,0,-3,3
2022,2022-09-25,TAM,GNB,88,0,3,afternoon,42,Sun,under,0.471,0.471,-1,1,L 12-14,W 14-12,did not cover,covered,0,0,2,-2
2022,2022-12-19,GNB,LAR,15,0,15,night,39.5,Mon,under,0.471,0.294,-7,7,W 24-12,L 12-24,covered,did not cover,1,0,-12,12
2022,2022-11-17,GNB,TEN,25,0,11,night,41,Thu,over,0.471,0.412,-3,3,L 17-27,W 27-17,did not cover,covered,0,0,10,-10
2022,2022-09-18,GNB,CHI,73,1,2,night,41.5,Sun,under,0.471,0.176,-10,10,W 27-10,L 10-27,covered,did not cover,0,0,-17,17
2022,2022-11-20,NWE,NYJ,42,1,11,early,38,Sun,under,0.471,0.412,-3.5,3.5,W 10-3,L 3-10,covered,did not cover,1,1,-7,7
2022,2022-11-06,NWE,IND,78,0,9,early,40.5,Sun,under,0.471,0.265,-5,5,W 26-3,L 3-26,covered,did not cover,0,0,-23,23
2022,2022-10-30,NYJ,NWE,59,1,8,early,40,Sun,under,0.412,0.471,2.5,-2.5,L 17-22,W 22-17,did not cover,covered,0,0,5,-5
2022,2022-10-16,CLE,NWE,62,0,6,early,43,Sun,over,0.412,0.471,-2.5,2.5,L 15-38,W 38-15,did not cover,covered,0,0,23,-23
2022,2022-12-18,LVR,NWE,53,0,15,afternoon,45,Sun,over,0.353,0.471,-1.5,1.5,W 30-24,L 24-30,covered,did not cover,0,0,-6,6
2022,2022-12-12,ARI,NWE,54,0,14,night,43.5,Mon,under,0.235,0.471,1.5,-1.5,L 13-27,W 27-13,did not cover,covered,1,0,14,-14
2022,2022-10-24,NWE,CHI,56,0,7,night,40.5,Mon,over,0.471,0.176,-8.5,8.5,L 14-33,W 33-14,did not cover,covered,0,0,19,-19
2022,2023-01-08,ATL,TAM,57,1,18,early,40.5,Sun,over,0.412,0.471,-4,4,W 30-17,L 17-30,covered,did not cover,0,0,-13,13
2022,2023-01-01,TAM,CAR,75,1,17,early,40.5,Sun,over,0.471,0.412,-3.5,3.5,W 30-24,L 24-30,covered,did not cover,0,0,-6,6
2022,2022-11-27,CLE,TAM,56,0,12,early,42,Sun,under,0.412,0.471,3,-3,W 23-17 (OT),L 17-23 (OT),covered,did not cover,0,1,-6,6
2022,2022-10-23,CAR,TAM,67,1,7,early,39.5,Sun,under,0.412,0.471,13,-13,W 21-3,L 3-21,covered,did not cover,0,0,-18,18
2022,2022-10-09,TAM,ATL,83,1,5,early,46.5,Sun,under,0.471,0.412,-10,10,W 21-15,L 15-21,did not cover,covered,0,0,-6,6
2022,2022-09-18,NOR,TAM,85,1,2,early,44,Sun,under,0.412,0.471,2.5,-2.5,L 10-20,W 20-10,did not cover,covered,0,0,10,-10
2022,2022-11-06,TAM,LAR,88,0,9,afternoon,42.5,Sun,under,0.471,0.294,-3,3,W 16-13,L 13-16,push,push,0,0,-3,3
2022,2022-12-25,ARI,TAM,66,0,16,night,40.5,Sun,under,0.235,0.471,7.5,-7.5,L 16-19 (OT),W 19-16 (OT),covered,did not cover,0,0,3,-3
2022,2022-12-05,TAM,NOR,69,1,13,night,41,Mon,under,0.471,0.412,-3,3,W 17-16,L 16-17,did not cover,covered,0,0,-1,1
2021,2021-12-12,CLE,BAL,46,1,14,early,42.5,Sun,over,0.471,0.471,-3,3,W 24-22,L 22-24,did not cover,covered,1,0,-2,2
2021,2021-11-21,CLE,DET,42,0,11,early,42.5,Sun,under,0.471,0.206,-12.5,12.5,W 13-10,L 10-13,did not cover,covered,0,0,-3,3
2021,2021-10-03,MIN,CLE,65,0,4,early,51.5,Sun,under,0.471,0.471,1,-1,L 7-14,W 14-7,did not cover,covered,0,0,7,-7
2021,2021-09-26,CLE,CHI,70,0,3,early,44.5,Sun,under,0.471,0.353,-7.5,7.5,W 26-6,L 6-26,covered,did not cover,0,0,-20,20
2021,2021-09-19,CLE,HOU,75,0,2,early,48,Sun,over,0.471,0.235,-13.5,13.5,W 31-21,L 21-31,did not cover,covered,0,0,-10,10
2021,2021-11-28,BAL,CLE,43,1,12,night,47,Sun,under,0.471,0.471,-3.5,3.5,W 16-10,L 10-16,covered,did not cover,0,0,-6,6
2021,2021-10-21,CLE,DEN,59,0,7,night,41.5,Thu,under,0.471,0.412,-1.5,1.5,W 17-14,L 14-17,covered,did not cover,0,0,-3,3
2021,2021-12-05,DET,MIN,38,1,13,early,46.5,Sun,over,0.206,0.471,7,-7,W 29-27,L 27-29,covered,did not cover,0,0,-2,2
2021,2021-11-07,BAL,MIN,56,0,9,early,50.5,Sun,over,0.471,0.471,-6,6,W 34-31 (OT),L 31-34 (OT),did not cover,covered,1,0,-3,3
2021,2021-10-17,CAR,MIN,62,0,6,early,45.5,Sun,over,0.294,0.471,2.5,-2.5,L 28-34 (OT),W 34-28 (OT),did not cover,covered,0,0,6,-6
2021,2021-10-10,MIN,DET,65,1,5,early,49.5,Sun,under,0.471,0.206,-10,10,W 19-17,L 17-19,did not cover,covered,0,0,-2,2
2021,2021-12-20,CHI,MIN,37,1,15,night,44.5,Mon,under,0.353,0.471,6.5,-6.5,L 9-17,W 17-9,did not cover,covered,0,0,8,-8
2021,2021-09-26,DET,BAL,66,0,3,early,50.5,Sun,under,0.206,0.471,7.5,-7.5,L 17-19,W 19-17,covered,did not cover,0,0,2,-2
2021,2021-10-03,DEN,BAL,77,0,4,afternoon,44,Sun,under,0.412,0.471,1,-1,L 7-23,W 23-7,did not cover,covered,0,0,16,-16
2024,2024-12-01,NWE,IND,36,0,13,early,42.5,Sun,over,0.231,0.462,2.5,-2.5,L 24-25,W 25-24,covered,did not cover,0,0,1,-1
2024,2024-11-17,NYJ,IND,62,0,11,early,43.5,Sun,over,0.25,0.462,-4,4,L 27-28,W 28-27,did not cover,covered,0,0,1,-1
2024,2024-10-20,IND,MIA,68,0,7,early,43.5,Sun,under,0.462,0.417,-3,3,W 16-10,L 10-16,covered,did not cover,0,1,-6,6
2024,2024-10-13,TEN,IND,80,1,6,early,43,Sun,under,0.25,0.462,-2.5,2.5,L 17-20,W 20-17,did not cover,covered,1,0,3,-3
2024,2024-10-06,JAX,IND,74,1,5,early,45,Sun,over,0.167,0.462,-3,3,W 37-34,L 34-37,push,push,0,0,-3,3
2024,2024-09-22,IND,CHI,75,0,3,early,43.5,Sun,under,0.462,0.333,-1,1,W 21-16,L 16-21,covered,did not cover,0,0,-5,5
2024,2024-09-15,DAL,NOR,86,0,2,early,46.5,Sun,over,0.417,0.333,-6,6,L 19-44,W 44-19,did not cover,covered,0,0,25,-25
2024,2024-11-28,DAL,NYG,49,1,13,afternoon,37.5,Thu,over,0.417,0.167,-3,3,W 27-20,L 20-27,covered,did not cover,0,0,-7,7
2024,2024-09-08,CLE,DAL,68,0,1,afternoon,41,Sun,over,0.25,0.417,-2.5,2.5,L 17-33,W 33-17,did not cover,covered,0,0,16,-16
2024,2024-10-27,SFO,DAL,69,0,8,night,47,Sun,over,0.417,0.417,-4.5,4.5,W 30-24,L 24-30,covered,did not cover,0,1,-6,6
2024,2024-09-26,NYG,DAL,74,1,4,night,45.5,Thu,under,0.167,0.417,6,-6,L 15-20,W 20-15,covered,did not cover,0,0,5,-5
2024,2024-11-24,MIA,NWE,77,1,12,early,46,Sun,over,0.417,0.231,-7,7,W 34-15,L 15-34,covered,did not cover,0,0,-19,19
2024,2024-11-17,MIA,LVR,80,0,11,early,43.5,Sun,over,0.417,0.167,-7.5,7.5,W 34-19,L 19-34,covered,did not cover,0,1,-15,15
2024,2024-10-06,NWE,MIA,65,1,5,early,35,Sun,under,0.231,0.417,1,-1,L 10-15,W 15-10,did not cover,covered,0,0,5,-5
2024,2024-09-08,MIA,JAX,91,0,1,early,49.5,Sun,under,0.417,0.167,-3.5,3.5,W 20-17,L 17-20,did not cover,covered,0,0,-3,3
2024,2024-09-30,MIA,TEN,86,0,4,night,37,Mon,over,0.417,0.25,-2.5,2.5,L 12-31,W 31-12,did not cover,covered,0,0,19,-19
2024,2024-09-29,SFO,NWE,71,0,4,afternoon,40.5,Sun,over,0.417,0.231,-10,10,W 30-13,L 13-30,covered,did not cover,0,0,-17,17
2024,2024-09-09,SFO,NYJ,76,0,1,night,43.5,Mon,over,0.417,0.25,-4,4,W 32-19,L 19-32,covered,did not cover,0,0,-13,13
2023,2023-12-31,CHI,ATL,32,0,17,early,38,Sun,over,0.412,0.412,-2.5,2.5,W 37-17,L 17-37,covered,did not cover,0,0,-20,20
2023,2023-12-17,CAR,ATL,47,1,15,early,33,Sun,under,0.118,0.412,3,-3,W 9-7,L 7-9,covered,did not cover,0,0,-2,2
2023,2023-12-03,NYJ,ATL,50,0,13,early,33.5,Sun,under,0.412,0.412,2,-2,L 8-13,W 13-8,did not cover,covered,0,0,5,-5
2023,2023-11-05,ATL,MIN,70,0,9,early,39.5,Sun,over,0.412,0.412,-3.5,3.5,L 28-31,W 31-28,did not cover,covered,0,0,3,-3
2023,2023-10-29,TEN,ATL,77,0,8,early,35.5,Sun,over,0.353,0.412,2.5,-2.5,W 28-23,L 23-28,covered,did not cover,1,0,-5,5
2023,2023-10-15,ATL,WAS,62,0,6,early,41.5,Sun,under,0.412,0.235,-1.5,1.5,L 16-24,W 24-16,did not cover,covered,0,0,8,-8
2023,2023-09-10,ATL,CAR,72,1,1,early,39.5,Sun,under,0.412,0.118,-3.5,3.5,W 24-10,L 10-24,covered,did not cover,0,0,-14,14
2023,2023-11-12,ARI,ATL,0,0,10,afternoon,43.5,Sun,over,0.235,0.412,2.5,-2.5,W 25-23,L 23-25,covered,did not cover,0,0,-2,2
2023,2023-10-15,CHI,MIN,53,1,6,early,44.5,Sun,under,0.412,0.412,3,-3,L 13-19,W 19-13,did not cover,covered,0,0,6,-6
2023,2023-12-24,CHI,ARI,52,0,16,afternoon,43,Sun,push,0.412,0.235,-4,4,W 27-16,L 16-27,covered,did not cover,0,0,-11,11
2023,2023-11-27,MIN,CHI,16,1,12,night,44,Mon,under,0.412,0.412,-3,3,L 10-12,W 12-10,did not cover,covered,0,0,2,-2
2023,2023-11-09,CHI,CAR,51,0,10,night,38.5,Thu,under,0.412,0.118,-3.5,3.5,W 16-13,L 13-16,did not cover,covered,0,0,-3,3
